***********************************************************************************
java  -XX:+UseParallelGC -XX:+AggressiveOpts -XX:+UseFastAccessorMethods -Xms1024M -Xmx4096M -Dhornetq.config.dir=/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered -Djava.util.logging.manager=org.jboss.logmanager.LogManager -Dlogging.configuration=file:///home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered/logging.properties -Djava.library.path=./lib/linux-i686:./lib/linux-x86_64 -classpath ../lib/proton-jms.jar:../lib/proton-j-impl.jar:../lib/proton-api.jar:../lib/netty.jar:../lib/jnpserver.jar:../lib/jnp-client.jar:../lib/jboss-mc.jar:../lib/jboss-jms-api.jar:../lib/hornetq-twitter-integration.jar:../lib/hornetq-stomp-protocol.jar:../lib/hornetq-spring-integration.jar:../lib/hornetq-service-sar.jar:../lib/hornetq-server.jar:../lib/hornetq-rest.jar:../lib/hornetq-ra.jar:../lib/hornetq-journal.jar:../lib/hornetq-jms-server.jar:../lib/hornetq-jms-client.jar:../lib/hornetq-jboss-as-integration.jar:../lib/hornetq-core-client.jar:../lib/hornetq-commons.jar:../lib/hornetq-bootstrap.jar:../lib/hornetq-amqp-protocol.jar:/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered:../schemas/ org.hornetq.integration.bootstrap.HornetQBootstrapServer hornetq-beans.xml
07:37:52,780 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,296,877 from the journal
07:37:52,780 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,428 from the journal
07:37:52,781 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,535 from the journal
07:37:52,781 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,577 from the journal
07:37:52,781 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,447 from the journal
07:37:52,782 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,554 from the journal
07:37:52,782 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,596 from the journal
07:37:52,783 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,424 from the journal
07:37:52,783 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,216 from the journal
07:37:52,783 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,333 from the journal
07:37:52,784 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,519 from the journal
07:37:52,784 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,573 from the journal
07:37:52,784 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,558 from the journal
07:37:52,785 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,110 from the journal
07:37:52,785 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,296,896 from the journal
07:37:52,785 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,235 from the journal
07:37:52,786 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,296,915 from the journal
07:37:52,786 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,744 from the journal
07:37:52,786 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,481 from the journal
07:37:52,787 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,520 from the journal
07:37:52,787 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,592 from the journal
07:37:52,787 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,178 from the journal
07:37:52,788 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,352 from the journal
07:37:52,788 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,071 from the journal
07:37:52,789 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,764 from the journal
07:37:52,789 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,296,934 from the journal
07:37:52,789 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,090 from the journal
07:37:52,790 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,539 from the journal
07:37:52,790 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,296,953 from the journal
07:37:52,790 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,500 from the journal
07:37:52,791 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,371 from the journal
07:37:52,791 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,611 from the journal
07:37:52,791 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,197 from the journal
07:37:52,792 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,782 from the journal
07:37:52,792 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,238 from the journal
07:37:52,792 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,305,014 from the journal
07:37:52,793 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,687 from the journal
07:37:52,793 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,329 from the journal
07:37:52,794 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,542 from the journal
07:37:52,794 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,136 from the journal
07:37:52,794 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,273,912 from the journal
07:37:52,795 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,185 from the journal
07:37:52,795 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,166 from the journal
07:37:52,795 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,668 from the journal
07:37:52,796 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,117 from the journal
07:37:52,796 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,273,893 from the journal
07:37:52,796 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,219 from the journal
07:37:52,797 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,995 from the journal
07:37:52,797 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,523 from the journal
07:37:52,798 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,976 from the journal
07:37:52,798 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,561 from the journal
07:37:52,798 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,273,874 from the journal
07:37:52,799 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,147 from the journal
07:37:52,799 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,310 from the journal
07:37:52,799 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,276 from the journal
07:37:52,800 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,174 from the journal
07:37:52,800 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,725 from the journal
07:37:52,800 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,128 from the journal
07:37:52,801 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,291 from the journal
07:37:52,801 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,257 from the journal
07:37:52,801 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,706 from the journal
07:37:52,802 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,155 from the journal
07:37:52,802 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,193 from the journal
07:37:52,802 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,242 from the journal
07:37:52,803 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,466 from the journal
07:37:52,803 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,405 from the journal
